timestamp,cluster_id,active_gpu_count,gpu_utilization_pct,tokens_per_sec,power_kw_it,power_kw_cooling,power_kw_total,battery_soc_pct,electricity_price_usd_per_kwh,ambient_temp_c,gpu_temp_avg_c,gpu_temp_max_c,hour,date,cooling_to_it_ratio,power_per_token,battery_state,thermal_state,workload_state,price_state,battery_action,power_source,compute_mode,decision_reason,cost_actual,cost_baseline,cost_savings,it_load_kwh
2026-03-24 07:16:00,cluster_a,22,64.50910207968822,12305,17.45,5.24,22.69,91.28,0.15,23.40564240264614,72.05841128356504,74.18648370786418,2026-03-24 07:00:00,2026-03-24,0.3002865329512894,0.0018439658675335,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056725000000000005,0.056725000000000005,0.0,0.3781666666666667
2026-03-24 07:17:00,cluster_a,22,71.24411147774445,12803,18.12,5.44,23.56,91.26,0.15,26.805041927301883,65.90932639714123,73.73317761460072,2026-03-24 07:00:00,2026-03-24,0.3002207505518763,0.0018401937046004,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.058899999999999994,0.058899999999999994,0.0,0.39266666666666666
2026-03-24 07:18:00,cluster_a,22,61.26533413076624,12906,17.13,5.14,22.27,91.24,0.15,28.928026197574525,65.49661260904946,80.56559778637269,2026-03-24 07:00:00,2026-03-24,0.3000583771161704,0.0017255540058887,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055674999999999995,0.055674999999999995,0.0,0.37116666666666664
2026-03-24 07:19:00,cluster_a,22,61.42830738545523,12404,17.14,5.14,22.28,91.22,0.15,26.4781974500581,69.17683554531362,80.86169107074207,2026-03-24 07:00:00,2026-03-24,0.2998833138856476,0.0017961947758787,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0557,0.0557,0.0,0.37133333333333335
2026-03-24 07:20:00,cluster_a,22,63.617213305735206,12090,17.36,5.21,22.57,91.2,0.15,27.01445757535541,70.76274046400992,71.10731757085985,2026-03-24 07:00:00,2026-03-24,0.3001152073732719,0.0018668320926385,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056424999999999996,0.056424999999999996,0.0,0.37616666666666665
2026-03-24 07:21:00,cluster_a,22,65.82260071723914,12427,17.58,5.27,22.85,91.18,0.15,25.139308698020123,69.49895891507929,72.6212342186537,2026-03-24 07:00:00,2026-03-24,0.2997724687144482,0.0018387382312706,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.057125,0.057125,0.0,0.38083333333333336
2026-03-24 07:22:00,cluster_a,22,62.65646509232477,12525,17.27,5.18,22.45,91.16,0.15,28.97119822863748,75.61165385662059,72.71023411607415,2026-03-24 07:00:00,2026-03-24,0.29994209612044,0.0017924151696606,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056124999999999994,0.056124999999999994,0.0,0.37416666666666665
2026-03-24 07:23:00,cluster_a,22,51.85314783271257,12619,16.19,4.86,21.05,91.14,0.15,26.64123270529869,74.71167768765373,70.53594327196373,2026-03-24 07:00:00,2026-03-24,0.3001852995676343,0.0016681195023377,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.052625,0.052625,0.0,0.35083333333333333
2026-03-24 07:24:00,cluster_a,22,56.332542053829776,12050,16.63,4.99,21.62,91.12,0.15,29.547711473638977,68.56356233797658,83.51079487372269,2026-03-24 07:00:00,2026-03-24,0.3000601322910403,0.0017941908713692,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05405,0.05405,0.0,0.36033333333333334
2026-03-24 07:25:00,cluster_a,22,62.8545132986126,13584,17.29,5.19,22.48,91.1,0.15,20.15750308948921,67.64337749436497,77.35250025780466,2026-03-24 07:00:00,2026-03-24,0.3001735106998265,0.0016548881036513,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05619999999999999,0.05619999999999999,0.0,0.37466666666666665
2026-03-24 07:26:00,cluster_a,22,61.554271604438746,12135,17.16,5.15,22.31,91.08,0.15,27.91544062438821,77.85738082788426,81.88942876677898,2026-03-24 07:00:00,2026-03-24,0.3001165501165501,0.001838483724763,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05577499999999999,0.05577499999999999,0.0,0.3718333333333333
2026-03-24 07:27:00,cluster_a,22,53.51539418303411,12031,16.35,4.9,21.25,91.06,0.15,23.97768911701847,65.95519278257969,79.67028910504594,2026-03-24 07:00:00,2026-03-24,0.2996941896024465,0.0017662704679577,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.053125,0.053125,0.0,0.3541666666666667
2026-03-24 07:28:00,cluster_a,22,65.02018606194937,13261,17.5,5.25,22.75,91.04,0.15,21.11017426822741,77.9861077672024,79.41830997457889,2026-03-24 07:00:00,2026-03-24,0.3,0.0017155568961616,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056874999999999995,0.056874999999999995,0.0,0.37916666666666665
2026-03-24 07:29:00,cluster_a,22,64.01001369381666,13193,17.4,5.22,22.62,91.02,0.15,24.183005024965965,67.32556669598654,83.73571265882819,2026-03-24 07:00:00,2026-03-24,0.3,0.0017145455923595,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056549999999999996,0.056549999999999996,0.0,0.377
2026-03-24 07:30:00,cluster_a,22,65.54549057195393,13129,17.55,5.26,22.81,91.0,0.15,21.959356664761124,65.32981132275974,82.76669415658887,2026-03-24 07:00:00,2026-03-24,0.2997150997150997,0.0017373752761063,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05702499999999999,0.05702499999999999,0.0,0.38016666666666665
2026-03-24 07:31:00,cluster_a,22,61.87255543337881,12783,17.19,5.16,22.35,90.98,0.15,21.20210603622744,66.59137937481643,76.3585211544181,2026-03-24 07:00:00,2026-03-24,0.300174520069808,0.0017484158648204,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055875,0.055875,0.0,0.3725
2026-03-24 07:32:00,cluster_a,22,55.70784779779248,12810,16.57,4.97,21.54,90.96,0.15,24.626043165376327,74.13123051442446,83.4743760368125,2026-03-24 07:00:00,2026-03-24,0.299939649969825,0.0016814988290398,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.053849999999999995,0.053849999999999995,0.0,0.359
2026-03-24 07:33:00,cluster_a,22,56.782646533810656,11994,16.68,5.0,21.68,90.94,0.15,22.101295504217667,77.8643606704518,81.57376106422855,2026-03-24 07:00:00,2026-03-24,0.2997601918465228,0.0018075704518926,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0542,0.0542,0.0,0.36133333333333334
2026-03-24 07:34:00,cluster_a,22,55.650216843280205,12808,16.57,4.97,21.54,90.92,0.15,22.94244392080372,71.38780338274265,71.14772829101436,2026-03-24 07:00:00,2026-03-24,0.299939649969825,0.0016817613991255,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.053849999999999995,0.053849999999999995,0.0,0.359
2026-03-24 07:35:00,cluster_a,22,66.35384452492939,12244,17.64,5.29,22.93,90.9,0.15,22.12193142273209,78.9431585257313,75.55995957666843,2026-03-24 07:00:00,2026-03-24,0.2998866213151927,0.0018727540019601,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.057324999999999994,0.057324999999999994,0.0,0.38216666666666665
2026-03-24 07:36:00,cluster_a,22,63.552358412116526,12290,17.36,5.21,22.57,90.88,0.15,26.61262200511977,74.93892651568179,80.3925851437052,2026-03-24 07:00:00,2026-03-24,0.3001152073732719,0.0018364524003254,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056424999999999996,0.056424999999999996,0.0,0.37616666666666665
2026-03-24 07:37:00,cluster_a,22,55.89192487476385,12418,16.59,4.98,21.57,90.86,0.15,20.33396295877669,77.08773813682899,81.8765571664162,2026-03-24 07:00:00,2026-03-24,0.3001808318264015,0.0017369946851344,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.053924999999999994,0.053924999999999994,0.0,0.3595
2026-03-24 07:38:00,cluster_a,22,63.78610577662158,12629,17.38,5.21,22.59,90.84,0.15,29.75876281296575,66.73237211341102,78.95779829718128,2026-03-24 07:00:00,2026-03-24,0.2997698504027618,0.0017887402011243,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056475,0.056475,0.0,0.3765
2026-03-24 07:39:00,cluster_a,22,66.71709373910313,11891,17.67,5.3,22.97,90.82,0.15,25.63893713146488,74.3814370540705,78.5164303907718,2026-03-24 07:00:00,2026-03-24,0.2999434069043576,0.0019317130602977,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05742499999999999,0.05742499999999999,0.0,0.3828333333333333
2026-03-24 07:40:00,cluster_a,22,62.841103205148414,12515,17.28,5.18,22.46,90.8,0.15,22.746182258284,75.02387785800957,77.97224428269816,2026-03-24 07:00:00,2026-03-24,0.2997685185185185,0.0017946464242908,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05615,0.05615,0.0,0.37433333333333335
2026-03-24 07:41:00,cluster_a,22,59.746560917882405,11852,16.97,5.09,22.06,90.78,0.15,22.159994300977672,74.32059780337727,73.34277301008947,2026-03-24 07:00:00,2026-03-24,0.2999410724808485,0.0018612892338845,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05515,0.05515,0.0,0.36766666666666664
2026-03-24 07:42:00,cluster_a,22,56.96978961329496,11999,16.7,5.01,21.71,90.76,0.15,21.518211066929616,73.84608322235948,75.26171515786505,2026-03-24 07:00:00,2026-03-24,0.3,0.0018093174431202,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054275,0.054275,0.0,0.36183333333333334
2026-03-24 07:43:00,cluster_a,22,62.02086343248543,12507,17.2,5.16,22.36,90.74,0.15,21.776832828869484,76.68242928309466,70.15228741549178,2026-03-24 07:00:00,2026-03-24,0.3,0.0017877988326537,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0559,0.0559,0.0,0.37266666666666665
2026-03-24 07:44:00,cluster_a,22,55.585499606290654,12660,16.56,4.97,21.53,90.72,0.15,28.47694755426465,65.6732093768708,83.54075668371323,2026-03-24 07:00:00,2026-03-24,0.3001207729468599,0.0017006319115323,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.053825,0.053825,0.0,0.35883333333333334
2026-03-24 07:45:00,cluster_a,22,58.13317937615301,13118,16.81,5.04,21.85,90.7,0.15,25.924215822610428,66.75095780567723,77.12215163487102,2026-03-24 07:00:00,2026-03-24,0.2998215348007139,0.0016656502515627,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054625,0.054625,0.0,0.3641666666666667
2026-03-24 07:46:00,cluster_a,22,64.09622118302853,12710,17.41,5.22,22.63,90.68,0.15,20.28741058453839,72.31499956113332,76.90182357335115,2026-03-24 07:00:00,2026-03-24,0.2998276852383687,0.001780487804878,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05657499999999999,0.05657499999999999,0.0,0.37716666666666665
2026-03-24 07:47:00,cluster_a,22,67.23748766785047,12413,17.72,5.32,23.04,90.66,0.15,23.307268231323786,79.23983100582687,82.72867905339271,2026-03-24 07:00:00,2026-03-24,0.3002257336343115,0.001856118585354,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0576,0.0576,0.0,0.384
2026-03-24 07:48:00,cluster_a,22,61.11024582122474,11707,17.11,5.13,22.24,90.64,0.15,21.047959289951265,79.77539836200421,84.63553208021526,2026-03-24 07:00:00,2026-03-24,0.2998246639392168,0.0018997181173656,high,hot,medium,cheap,hold,grid,critical_only,thermal_limit_high,0.0556,0.0556,0.0,0.37066666666666664
2026-03-24 07:49:00,cluster_a,22,65.61740849486884,12742,17.56,5.27,22.83,90.62,0.15,26.74899449760352,75.5993386262545,84.94391089475812,2026-03-24 07:00:00,2026-03-24,0.3001138952164009,0.0017917124470255,high,hot,medium,cheap,hold,grid,critical_only,thermal_limit_high,0.05707499999999999,0.05707499999999999,0.0,0.38049999999999995
2026-03-24 07:50:00,cluster_a,22,57.611529663082855,12062,16.76,5.03,21.790000000000003,90.6,0.15,26.29505725672844,79.01916108768705,84.09904840781222,2026-03-24 07:00:00,2026-03-24,0.3001193317422434,0.001806499751285,high,hot,medium,cheap,hold,grid,critical_only,thermal_limit_high,0.054475,0.054475,0.0,0.3631666666666667
2026-03-24 07:51:00,cluster_a,22,65.73861154837296,13140,17.57,5.27,22.84,90.58,0.15,25.24886809989065,73.00570172613634,70.70820314865517,2026-03-24 07:00:00,2026-03-24,0.2999430848036425,0.001738203957382,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0571,0.0571,0.0,0.38066666666666665
2026-03-24 07:52:00,cluster_a,22,59.84366319377049,12544,16.98,5.09,22.07,90.56,0.15,27.35819591756389,68.27495961725171,84.60122050834875,2026-03-24 07:00:00,2026-03-24,0.2997644287396937,0.0017594068877551,high,hot,medium,cheap,hold,grid,critical_only,thermal_limit_high,0.055175,0.055175,0.0,0.36783333333333335
2026-03-24 07:53:00,cluster_a,22,72.1424436766064,12742,18.21,5.46,23.67,90.54,0.15,22.70474272293657,66.6844171821057,79.45110389324064,2026-03-24 07:00:00,2026-03-24,0.2998352553542009,0.0018576361638675,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.059175,0.059175,0.0,0.3945
2026-03-24 07:54:00,cluster_a,22,58.42376538910529,13268,16.84,5.05,21.89,90.52,0.15,23.75950200489161,76.76308019558856,76.12998193048993,2026-03-24 07:00:00,2026-03-24,0.2998812351543943,0.0016498341875188,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054725,0.054725,0.0,0.36483333333333334
2026-03-24 07:55:00,cluster_a,22,58.04775451526881,12566,16.8,5.04,21.84,90.5,0.15,29.603826590741505,78.24507938236626,77.53356125464352,2026-03-24 07:00:00,2026-03-24,0.3,0.001738023237307,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054599999999999996,0.054599999999999996,0.0,0.364
2026-03-24 07:56:00,cluster_a,22,63.175518272361,12588,17.32,5.2,22.52,90.48,0.15,29.907065364204847,77.91737134316242,73.1207632038269,2026-03-24 07:00:00,2026-03-24,0.3002309468822171,0.0017890054019701,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05629999999999999,0.05629999999999999,0.0,0.3753333333333333
2026-03-24 07:57:00,cluster_a,22,70.9147941961891,12173,18.09,5.43,23.52,90.46,0.15,22.50646118219553,66.75058783505231,77.81734127419689,2026-03-24 07:00:00,2026-03-24,0.3001658374792703,0.0019321449108683,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0588,0.0588,0.0,0.392
2026-03-24 07:58:00,cluster_a,22,51.99830464980079,13618,16.2,4.86,21.06,90.44,0.15,24.05537808110829,72.3058529995233,70.35438322372394,2026-03-24 07:00:00,2026-03-24,0.3,0.0015464825965633,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.052649999999999995,0.052649999999999995,0.0,0.351
2026-03-24 07:59:00,cluster_a,22,63.73404565438621,11733,17.37,5.21,22.58,90.42,0.15,27.522802787041005,73.38202890474236,75.44595198854124,2026-03-24 07:00:00,2026-03-24,0.2999424294761082,0.0019244864910934,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05644999999999999,0.05644999999999999,0.0,0.3763333333333333
2026-03-24 08:00:00,cluster_a,22,59.4032210634312,13485,16.94,5.08,22.020000000000003,90.4,0.15,25.913676084370195,76.1927422701595,73.57608162881343,2026-03-24 08:00:00,2026-03-24,0.2998819362455726,0.0016329254727474,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05505000000000001,0.05505000000000001,0.0,0.36700000000000005
2026-03-24 08:01:00,cluster_a,22,59.50248631434996,12421,16.95,5.08,22.03,90.38,0.15,23.2719443736933,74.37504645152124,82.38053266111476,2026-03-24 08:00:00,2026-03-24,0.2997050147492625,0.0017736092102085,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055075000000000006,0.055075000000000006,0.0,0.3671666666666667
2026-03-24 08:02:00,cluster_a,22,68.49057428969009,12446,17.85,5.36,23.21,90.36,0.15,25.65003084321096,69.69054380026742,70.6933855073002,2026-03-24 08:00:00,2026-03-24,0.3002801120448179,0.0018648561786919,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.058025,0.058025,0.0,0.38683333333333336
2026-03-24 08:03:00,cluster_a,22,56.58896404742307,12044,16.66,5.0,21.66,90.34,0.15,27.11374936987048,71.90271997952895,73.53463696539991,2026-03-24 08:00:00,2026-03-24,0.3001200480192076,0.0017984058452341,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05415,0.05415,0.0,0.361
2026-03-24 08:04:00,cluster_a,22,59.032392706922366,12611,16.9,5.07,21.97,90.32,0.15,24.55078039243454,75.85831916989505,81.0211319508003,2026-03-24 08:00:00,2026-03-24,0.3,0.0017421298866069,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054924999999999995,0.054924999999999995,0.0,0.36616666666666664
2026-03-24 08:05:00,cluster_a,22,62.02142448250547,13226,17.2,5.16,22.36,90.3,0.15,29.998988762241773,70.24488620438406,72.31165763598325,2026-03-24 08:00:00,2026-03-24,0.3,0.001690609405716,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0559,0.0559,0.0,0.37266666666666665
2026-03-24 08:06:00,cluster_a,22,63.36211949878408,12436,17.34,5.2,22.54,90.28,0.15,27.572076347437108,71.2151129266402,77.46734185011306,2026-03-24 08:00:00,2026-03-24,0.2998846597462514,0.001812479897073,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05635,0.05635,0.0,0.37566666666666665
2026-03-24 08:07:00,cluster_a,22,61.959213238634526,12447,17.2,5.16,22.36,90.26,0.15,29.13368490098001,76.14253798773825,83.92114286269363,2026-03-24 08:00:00,2026-03-24,0.3,0.0017964168072627,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0559,0.0559,0.0,0.37266666666666665
2026-03-24 08:08:00,cluster_a,22,66.14739378778224,12680,17.61,5.28,22.89,90.24,0.15,20.41981252228109,72.99662720243047,75.8609589382792,2026-03-24 08:00:00,2026-03-24,0.2998296422487223,0.0018052050473186,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.057225,0.057225,0.0,0.3815
2026-03-24 08:09:00,cluster_a,22,63.94171111361178,12922,17.39,5.22,22.61,90.22,0.15,20.575800632308447,68.74408898385293,73.9853025292793,2026-03-24 08:00:00,2026-03-24,0.3001725129384703,0.0017497291440953,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05652499999999999,0.05652499999999999,0.0,0.3768333333333333
2026-03-24 08:10:00,cluster_a,22,63.15782622378564,12082,17.32,5.2,22.52,90.2,0.15,26.766577354188733,73.98068098174299,84.26191136383018,2026-03-24 08:00:00,2026-03-24,0.3002309468822171,0.0018639298129448,high,hot,medium,cheap,hold,grid,critical_only,thermal_limit_high,0.05629999999999999,0.05629999999999999,0.0,0.3753333333333333
2026-03-24 08:11:00,cluster_a,22,60.94795291420092,11464,17.09,5.13,22.22,90.18,0.15,23.78888713503679,71.22113479339174,74.26473846234691,2026-03-24 08:00:00,2026-03-24,0.3001755412521942,0.0019382414515003,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055549999999999995,0.055549999999999995,0.0,0.3703333333333333
2026-03-24 08:12:00,cluster_a,22,60.40879332303367,12593,17.04,5.11,22.15,90.16,0.15,28.171230080544493,70.26125032782544,75.46828341195976,2026-03-24 08:00:00,2026-03-24,0.2998826291079812,0.0017589136822043,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055374999999999994,0.055374999999999994,0.0,0.36916666666666664
2026-03-24 08:13:00,cluster_a,22,62.68680624162649,12120,17.27,5.18,22.45,90.14,0.15,29.382507965911948,73.21300540448391,77.78233577347544,2026-03-24 08:00:00,2026-03-24,0.29994209612044,0.0018523102310231,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.056124999999999994,0.056124999999999994,0.0,0.37416666666666665
2026-03-24 08:14:00,cluster_a,22,60.15208158601877,13198,17.02,5.11,22.13,90.12,0.15,22.05933706401768,78.77998124440093,81.0475057029417,2026-03-24 08:00:00,2026-03-24,0.300235017626322,0.0016767692074556,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05532499999999999,0.05532499999999999,0.0,0.3688333333333333
2026-03-24 08:15:00,cluster_a,22,65.56616852240104,12274,17.56,5.27,22.83,90.1,0.15,28.4149756212991,79.72724028899216,82.40050278927518,2026-03-24 08:00:00,2026-03-24,0.3001138952164009,0.0018600293302916,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05707499999999999,0.05707499999999999,0.0,0.38049999999999995
2026-03-24 08:16:00,cluster_a,22,61.33849043879318,12530,17.13,5.14,22.27,90.08,0.15,24.290160553281485,75.62971988628559,83.83293919092122,2026-03-24 08:00:00,2026-03-24,0.3000583771161704,0.0017773343974461,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055674999999999995,0.055674999999999995,0.0,0.37116666666666664
2026-03-24 08:17:00,cluster_a,22,70.7987515759012,11380,18.08,5.42,23.5,90.06,0.15,28.609606632322752,78.06227155734548,75.60690496680229,2026-03-24 08:00:00,2026-03-24,0.2997787610619469,0.0020650263620386,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05875,0.05875,0.0,0.39166666666666666
2026-03-24 08:18:00,cluster_a,22,53.9909233027661,12914,16.4,4.92,21.32,90.03999999999999,0.15,22.105276980724213,71.27160314668662,80.30366662057241,2026-03-24 08:00:00,2026-03-24,0.3,0.0016509214805637,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0533,0.0533,0.0,0.35533333333333333
2026-03-24 08:19:00,cluster_a,22,59.4033802322806,12270,16.94,5.08,22.020000000000003,90.02,0.15,26.75778752055981,75.61772737729548,79.96392252603611,2026-03-24 08:00:00,2026-03-24,0.2998819362455726,0.0017946210268948,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05505000000000001,0.05505000000000001,0.0,0.36700000000000005
2026-03-24 08:20:00,cluster_a,22,58.97455482868244,12083,16.9,5.07,21.97,90.0,0.15,29.686363359279333,67.49520931015681,70.93312910624223,2026-03-24 08:00:00,2026-03-24,0.3,0.001818257055367,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054924999999999995,0.054924999999999995,0.0,0.36616666666666664
2026-03-24 08:21:00,cluster_a,22,54.23653204395345,13199,16.42,4.93,21.35,89.98,0.15,22.148766883231303,70.00538858722022,82.26236700502402,2026-03-24 08:00:00,2026-03-24,0.3002436053593179,0.0016175467838472,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.053375,0.053375,0.0,0.35583333333333333
2026-03-24 08:22:00,cluster_a,22,54.93394575537944,12932,16.49,4.95,21.44,89.96,0.15,25.640168064137576,67.09803576426846,81.66498170594235,2026-03-24 08:00:00,2026-03-24,0.3001819284414797,0.0016579028765852,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.0536,0.0536,0.0,0.35733333333333334
2026-03-24 08:23:00,cluster_a,22,50.75650404925079,12408,16.08,4.82,20.9,89.94,0.15,23.886168013223184,73.08852334475975,72.00933478175749,2026-03-24 08:00:00,2026-03-24,0.2997512437810946,0.0016843971631205,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05225,0.05225,0.0,0.34833333333333333
2026-03-24 08:24:00,cluster_a,22,59.26916979837943,13263,16.93,5.08,22.01,89.92,0.15,23.727751109896083,68.30505799692635,80.65649633342109,2026-03-24 08:00:00,2026-03-24,0.3000590667454223,0.0016595038829827,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055025,0.055025,0.0,0.36683333333333334
2026-03-24 08:25:00,cluster_a,22,61.62602217526519,12339,17.16,5.15,22.31,89.9,0.15,24.18074981272374,73.89436611782224,76.70084878651986,2026-03-24 08:00:00,2026-03-24,0.3001165501165501,0.001808088175703,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05577499999999999,0.05577499999999999,0.0,0.3718333333333333
2026-03-24 08:26:00,cluster_a,22,57.52766896967127,12479,16.75,5.02,21.77,89.88,0.15,23.28137565616385,74.02298746065802,79.5338114672171,2026-03-24 08:00:00,2026-03-24,0.2997014925373134,0.0017445308117637,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054425,0.054425,0.0,0.36283333333333334
2026-03-24 08:27:00,cluster_a,22,55.80747179132114,12730,16.58,4.97,21.55,89.86,0.15,21.816182613194872,73.91687161081579,80.20562874823113,2026-03-24 08:00:00,2026-03-24,0.2997587454764777,0.0016928515318146,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.053875,0.053875,0.0,0.3591666666666667
2026-03-24 08:28:00,cluster_a,22,57.756087798723065,12614,16.78,5.03,21.81,89.84,0.15,29.449846105774544,79.40454978658083,70.89784781358333,2026-03-24 08:00:00,2026-03-24,0.299761620977354,0.0017290312351355,high,normal,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054525,0.054525,0.0,0.3635
2026-03-24 08:29:00,cluster_a,22,77.03335460883599,12650,18.7,5.61,24.31,89.82,0.15,22.55407975274036,67.04780049290432,79.36702347648895,2026-03-24 08:00:00,2026-03-24,0.3,0.0019217391304347,high,normal,high,cheap,hold,grid,full,cheap_grid_run_full,0.06077499999999999,0.06077499999999999,0.0,0.4051666666666666
2026-03-24 08:30:00,cluster_a,22,68.14705193962567,12941,17.81,5.34,23.15,89.8,0.15,26.66805421174193,76.38760978874654,81.79581503749434,2026-03-24 08:00:00,2026-03-24,0.2998315553060078,0.0017888880302913,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.057874999999999996,0.057874999999999996,0.0,0.3858333333333333
2026-03-24 08:31:00,cluster_a,22,60.88006907626204,12819,17.09,5.13,22.22,89.78,0.15,21.155649154946563,77.89128808004537,82.52543652040697,2026-03-24 08:00:00,2026-03-24,0.3001755412521942,0.0017333645370153,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.055549999999999995,0.055549999999999995,0.0,0.3703333333333333
2026-03-24 08:32:00,cluster_a,22,57.26478017226099,13393,16.73,5.02,21.75,89.76,0.15,27.750461469065783,68.95355601805237,82.55356845603319,2026-03-24 08:00:00,2026-03-24,0.3000597728631201,0.0016239826775181,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.054375,0.054375,0.0,0.3625
2026-03-24 08:33:00,cluster_a,22,63.748705280355566,12679,17.37,5.21,22.58,89.74,0.15,27.198984915275176,65.49400650341325,81.94303771052556,2026-03-24 08:00:00,2026-03-24,0.2999424294761082,0.0017808975471251,high,warm,medium,cheap,hold,grid,reduced,cheap_grid_reduce_mode,0.05644999999999999,0.05644999999999999,0.0,0.3763333333333333
